지역,종류,날짜,수치
경상북도,오존,2020.08,0.025958333333333333
경상북도,이산화질소,2020.08,0.006416666666666667
경상북도,일산화탄소,2020.08,0.2791666666666667
광주광역시,미세먼지 PM10,2020.08,22.0
광주광역시,미세먼지 PM2.5,2020.08,14.0
광주광역시,아황산가스,2020.08,0.003
광주광역시,오존,2020.08,0.021
광주광역시,이산화질소,2020.08,0.006
광주광역시,일산화탄소,2020.08,0.3
대구광역시,미세먼지 PM10,2020.08,25.0
대구광역시,미세먼지 PM2.5,2020.08,16.0
대구광역시,아황산가스,2020.08,0.002
대구광역시,오존,2020.08,0.023
대구광역시,이산화질소,2020.08,0.009
대구광역시,일산화탄소,2020.08,0.3
대전광역시,미세먼지 PM10,2020.08,20.0
대전광역시,미세먼지 PM2.5,2020.08,10.0
대전광역시,아황산가스,2020.08,0.002
대전광역시,오존,2020.08,0.022
대전광역시,이산화질소,2020.08,0.01
대전광역시,일산화탄소,2020.08,0.3
부산광역시,미세먼지 PM10,2020.08,31.0
부산광역시,미세먼지 PM2.5,2020.08,19.0
부산광역시,아황산가스,2020.08,0.004
부산광역시,오존,2020.08,0.026
부산광역시,이산화질소,2020.08,0.011
부산광역시,일산화탄소,2020.08,0.3
서울특별시,미세먼지 PM10,2020.08,23.0
서울특별시,미세먼지 PM2.5,2020.08,14.0
서울특별시,아황산가스,2020.08,0.003
서울특별시,오존,2020.08,0.019
서울특별시,이산화질소,2020.08,0.014
서울특별시,일산화탄소,2020.08,0.3
세종특별자치시,미세먼지 PM10,2020.08,20.0
세종특별자치시,미세먼지 PM2.5,2020.08,11.0
세종특별자치시,아황산가스,2020.08,0.003
세종특별자치시,오존,2020.08,0.023
세종특별자치시,이산화질소,2020.08,0.009
세종특별자치시,일산화탄소,2020.08,0.4
울산광역시,미세먼지 PM10,2020.08,28.0
울산광역시,미세먼지 PM2.5,2020.08,17.0
울산광역시,아황산가스,2020.08,0.004
울산광역시,오존,2020.08,0.026
울산광역시,이산화질소,2020.08,0.013
울산광역시,일산화탄소,2020.08,0.5
인천광역시,미세먼지 PM10,2020.08,24.0
인천광역시,미세먼지 PM2.5,2020.08,14.0
인천광역시,아황산가스,2020.08,0.003
인천광역시,오존,2020.08,0.021
인천광역시,이산화질소,2020.08,0.012
인천광역시,일산화탄소,2020.08,0.3
전라남도,미세먼지 PM10,2020.08,26.434782608695652
전라남도,미세먼지 PM2.5,2020.08,15.130434782608695
전라남도,아황산가스,2020.08,0.002681818181818182
전라남도,오존,2020.08,0.0225
전라남도,이산화질소,2020.08,0.004652173913043478
전라남도,일산화탄소,2020.08,0.3652173913043478
전라북도,미세먼지 PM10,2020.08,21.8
전라북도,미세먼지 PM2.5,2020.08,14.866666666666667
전라북도,아황산가스,2020.08,0.0025
전라북도,오존,2020.08,0.0232
전라북도,이산화질소,2020.08,0.005357142857142857
전라북도,일산화탄소,2020.08,0.24666666666666667
제주특별자치도,미세먼지 PM10,2020.08,28.333333333333332
제주특별자치도,미세먼지 PM2.5,2020.08,14.333333333333334
제주특별자치도,아황산가스,2020.08,0.0013333333333333333
제주특별자치도,오존,2020.08,0.021333333333333333
제주특별자치도,이산화질소,2020.08,0.005666666666666667
제주특별자치도,일산화탄소,2020.08,0.20000000000000004
충청남도,미세먼지 PM10,2020.08,23.875
충청남도,미세먼지 PM2.5,2020.08,13.125
충청남도,아황산가스,2020.08,0.003125
충청남도,오존,2020.08,0.02475
충청남도,이산화질소,2020.08,0.0063750000000000005
충청남도,일산화탄소,2020.08,0.3125
충청북도,미세먼지 PM10,2020.08,20.916666666666668
충청북도,미세먼지 PM2.5,2020.08,11.083333333333334
충청북도,아황산가스,2020.08,0.0027500000000000003
충청북도,오존,2020.08,0.0205
충청북도,이산화질소,2020.08,0.0072499999999999995
충청북도,일산화탄소,2020.08,0.3083333333333333
강원도,미세먼지 PM10,2020.09,18.555555555555557
강원도,미세먼지 PM2.5,2020.09,9.235294117647058
강원도,아황산가스,2020.09,0.002277777777777778
강원도,오존,2020.09,0.029277777777777778
강원도,이산화질소,2020.09,0.005888888888888889
강원도,일산화탄소,2020.09,0.3888888888888889
경기도,미세먼지 PM10,2020.09,21.533333333333335
경기도,미세먼지 PM2.5,2020.09,10.935483870967742
경기도,아황산가스,2020.09,0.002766666666666667
경기도,오존,2020.09,0.028580645161290323
경기도,이산화질소,2020.09,0.012612903225806452
경기도,일산화탄소,2020.09,0.378125
경상남도,미세먼지 PM10,2020.09,22.444444444444443
경상남도,미세먼지 PM2.5,2020.09,12.473684210526315
경상남도,아황산가스,2020.09,0.0025263157894736842
경상남도,오존,2020.09,0.03521052631578948
경상남도,이산화질소,2020.09,0.008842105263157896
경상남도,일산화탄소,2020.09,0.3368421052631579
경상북도,미세먼지 PM10,2020.09,20.041666666666668
경상북도,미세먼지 PM2.5,2020.09,11.291666666666666
경상북도,아황산가스,2020.09,0.0028333333333333335
경상북도,오존,2020.09,0.03216666666666667
경상북도,이산화질소,2020.09,0.007291666666666666
경상북도,일산화탄소,2020.09,0.32916666666666666
광주광역시,미세먼지 PM10,2020.09,21.0
광주광역시,미세먼지 PM2.5,2020.09,13.0
광주광역시,아황산가스,2020.09,0.003
광주광역시,오존,2020.09,0.029
광주광역시,이산화질소,2020.09,0.011
광주광역시,일산화탄소,2020.09,0.3
대구광역시,미세먼지 PM10,2020.09,25.0
대구광역시,미세먼지 PM2.5,2020.09,15.0
대구광역시,아황산가스,2020.09,0.002
대구광역시,오존,2020.09,0.028
대구광역시,이산화질소,2020.09,0.013
대구광역시,일산화탄소,2020.09,0.3
대전광역시,미세먼지 PM10,2020.09,21.0
대전광역시,미세먼지 PM2.5,2020.09,12.0
대전광역시,아황산가스,2020.09,0.002
대전광역시,오존,2020.09,0.032
대전광역시,이산화질소,2020.09,0.012
대전광역시,일산화탄소,2020.09,0.4
부산광역시,미세먼지 PM10,2020.09,24.0
부산광역시,미세먼지 PM2.5,2020.09,13.0
부산광역시,아황산가스,2020.09,0.003
부산광역시,오존,2020.09,0.035
부산광역시,이산화질소,2020.09,0.012
부산광역시,일산화탄소,2020.09,0.4
서울특별시,미세먼지 PM10,2020.09,19.0
서울특별시,미세먼지 PM2.5,2020.09,11.0
서울특별시,아황산가스,2020.09,0.003
서울특별시,오존,2020.09,0.028
서울특별시,이산화질소,2020.09,0.016
서울특별시,일산화탄소,2020.09,0.4
세종특별자치시,미세먼지 PM10,2020.09,20.0
세종특별자치시,미세먼지 PM2.5,2020.09,10.0
세종특별자치시,아황산가스,2020.09,0.004
세종특별자치시,오존,2020.09,0.032
세종특별자치시,이산화질소,2020.09,0.012
세종특별자치시,일산화탄소,2020.09,0.4
울산광역시,미세먼지 PM10,2020.09,25.0
울산광역시,미세먼지 PM2.5,2020.09,14.0
울산광역시,아황산가스,2020.09,0.003
울산광역시,오존,2020.09,0.034
울산광역시,이산화질소,2020.09,0.014
울산광역시,일산화탄소,2020.09,0.5
인천광역시,미세먼지 PM10,2020.09,20.0
인천광역시,미세먼지 PM2.5,2020.09,10.0
인천광역시,아황산가스,2020.09,0.003
인천광역시,오존,2020.09,0.032
인천광역시,이산화질소,2020.09,0.015
인천광역시,일산화탄소,2020.09,0.4
전라남도,미세먼지 PM10,2020.09,22.61904761904762
전라남도,미세먼지 PM2.5,2020.09,13.238095238095237
전라남도,아황산가스,2020.09,0.0025454545454545456
전라남도,오존,2020.09,0.03326086956521739
전라남도,이산화질소,2020.09,0.006739130434782609
전라남도,일산화탄소,2020.09,0.41818181818181815
전라북도,미세먼지 PM10,2020.09,22.384615384615383
전라북도,미세먼지 PM2.5,2020.09,13.461538461538462
전라북도,아황산가스,2020.09,0.002416666666666667
전라북도,오존,2020.09,0.03342857142857143
전라북도,이산화질소,2020.09,0.007307692307692308
전라북도,일산화탄소,2020.09,0.32142857142857145
제주특별자치도,미세먼지 PM10,2020.09,26.333333333333332
제주특별자치도,미세먼지 PM2.5,2020.09,13.0
제주특별자치도,아황산가스,2020.09,0.0013333333333333333
제주특별자치도,오존,2020.09,0.04566666666666667
제주특별자치도,이산화질소,2020.09,0.006999999999999999
제주특별자치도,일산화탄소,2020.09,0.26666666666666666
충청남도,미세먼지 PM10,2020.09,23.375
충청남도,미세먼지 PM2.5,2020.09,12.6
충청남도,아황산가스,2020.09,0.003375
충청남도,오존,2020.09,0.0345625
충청남도,이산화질소,2020.09,0.008375
충청남도,일산화탄소,2020.09,0.40625
충청북도,미세먼지 PM10,2020.09,21.916666666666668
충청북도,미세먼지 PM2.5,2020.09,11.916666666666666
충청북도,아황산가스,2020.09,0.0028333333333333335
충청북도,오존,2020.09,0.02716666666666667
충청북도,이산화질소,2020.09,0.009333333333333334
충청북도,일산화탄소,2020.09,0.375
강원도,미세먼지 PM10,2020.10,27.555555555555557
강원도,미세먼지 PM2.5,2020.10,13.882352941176471
강원도,아황산가스,2020.10,0.002277777777777778
강원도,오존,2020.10,0.02672222222222222
강원도,이산화질소,2020.10,0.009055555555555556
강원도,일산화탄소,2020.10,0.4
경기도,미세먼지 PM10,2020.10,37.46875
경기도,미세먼지 PM2.5,2020.10,18.25
경기도,아황산가스,2020.10,0.003161290322580645
경기도,오존,2020.10,0.0223125
경기도,이산화질소,2020.10,0.02103225806451613
경기도,일산화탄소,2020.10,0.45937500000000003
경상남도,미세먼지 PM10,2020.10,28.294117647058822
경상남도,미세먼지 PM2.5,2020.10,14.117647058823529
경상남도,아황산가스,2020.10,0.002823529411764706
경상남도,오존,2020.10,0.0326875
경상남도,이산화질소,2020.10,0.011470588235294118
경상남도,일산화탄소,2020.10,0.3764705882352941
경상북도,미세먼지 PM10,2020.10,28.791666666666668
경상북도,미세먼지 PM2.5,2020.10,15.625
경상북도,아황산가스,2020.10,0.0030833333333333333
경상북도,오존,2020.10,0.030826086956521736
경상북도,이산화질소,2020.10,0.010375
경상북도,일산화탄소,2020.10,0.36250000000000004
광주광역시,미세먼지 PM10,2020.10,31.0
광주광역시,미세먼지 PM2.5,2020.10,17.0
광주광역시,아황산가스,2020.10,0.003
광주광역시,오존,2020.10,0.028
광주광역시,이산화질소,2020.10,0.016
광주광역시,일산화탄소,2020.10,0.4
대구광역시,미세먼지 PM10,2020.10,33.0
대구광역시,미세먼지 PM2.5,2020.10,18.0
대구광역시,아황산가스,2020.10,0.002
대구광역시,오존,2020.10,0.026
대구광역시,이산화질소,2020.10,0.019
대구광역시,일산화탄소,2020.10,0.4
대전광역시,미세먼지 PM10,2020.10,33.0
대전광역시,미세먼지 PM2.5,2020.10,18.0
대전광역시,아황산가스,2020.10,0.002
대전광역시,오존,2020.10,0.025
대전광역시,이산화질소,2020.10,0.021
대전광역시,일산화탄소,2020.10,0.4
부산광역시,미세먼지 PM10,2020.10,30.0
부산광역시,미세먼지 PM2.5,2020.10,15.0
부산광역시,아황산가스,2020.10,0.003
부산광역시,오존,2020.10,0.033
부산광역시,이산화질소,2020.10,0.017
부산광역시,일산화탄소,2020.10,0.4
서울특별시,미세먼지 PM10,2020.10,33.0
서울특별시,미세먼지 PM2.5,2020.10,17.0
서울특별시,아황산가스,2020.10,0.003
서울특별시,오존,2020.10,0.022
서울특별시,이산화질소,2020.10,0.025
서울특별시,일산화탄소,2020.10,0.5
세종특별자치시,미세먼지 PM10,2020.10,35.0
세종특별자치시,미세먼지 PM2.5,2020.10,20.0
세종특별자치시,아황산가스,2020.10,0.004
세종특별자치시,오존,2020.10,0.024
세종특별자치시,이산화질소,2020.10,0.02
세종특별자치시,일산화탄소,2020.10,0.4
울산광역시,미세먼지 PM10,2020.10,30.0
울산광역시,미세먼지 PM2.5,2020.10,15.0
울산광역시,아황산가스,2020.10,0.003
울산광역시,오존,2020.10,0.034
울산광역시,이산화질소,2020.10,0.017
울산광역시,일산화탄소,2020.10,0.5
인천광역시,미세먼지 PM10,2020.10,34.0
인천광역시,미세먼지 PM2.5,2020.10,15.0
인천광역시,아황산가스,2020.10,0.004
인천광역시,오존,2020.10,0.028
인천광역시,이산화질소,2020.10,0.021
인천광역시,일산화탄소,2020.10,0.5
전라남도,미세먼지 PM10,2020.10,29.818181818181817
전라남도,미세먼지 PM2.5,2020.10,15.043478260869565
전라남도,아황산가스,2020.10,0.002727272727272727
전라남도,오존,2020.10,0.03361904761904762
전라남도,이산화질소,2020.10,0.009045454545454546
전라남도,일산화탄소,2020.10,0.3857142857142857
전라북도,미세먼지 PM10,2020.10,31.285714285714285
전라북도,미세먼지 PM2.5,2020.10,17.466666666666665
전라북도,아황산가스,2020.10,0.0025714285714285717
전라북도,오존,2020.10,0.030071428571428572
전라북도,이산화질소,2020.10,0.011357142857142857
전라북도,일산화탄소,2020.10,0.35000000000000003
제주특별자치도,미세먼지 PM10,2020.10,31.333333333333332
제주특별자치도,미세먼지 PM2.5,2020.10,15.666666666666666
제주특별자치도,아황산가스,2020.10,0.0013333333333333333
제주특별자치도,오존,2020.10,0.04533333333333334
제주특별자치도,이산화질소,2020.10,0.008
제주특별자치도,일산화탄소,2020.10,0.26666666666666666
충청남도,미세먼지 PM10,2020.10,37.733333333333334
충청남도,미세먼지 PM2.5,2020.10,19.8
충청남도,아황산가스,2020.10,0.003933333333333334
충청남도,오존,2020.10,0.028266666666666666
충청남도,이산화질소,2020.10,0.0134
충청남도,일산화탄소,2020.10,0.46
충청북도,미세먼지 PM10,2020.10,35.63636363636363
충청북도,미세먼지 PM2.5,2020.10,20.583333333333332
충청북도,아황산가스,2020.10,0.002916666666666667
충청북도,오존,2020.10,0.023749999999999997
충청북도,이산화질소,2020.10,0.01375
충청북도,일산화탄소,2020.10,0.42500000000000004
강원도,미세먼지 PM10,2020.11,32.90909090909091
강원도,미세먼지 PM2.5,2020.11,19.133333333333333
강원도,아황산가스,2020.11,0.002631578947368421
강원도,오존,2020.11,0.02363157894736842
강원도,이산화질소,2020.11,0.012473684210526316
강원도,일산화탄소,2020.11,0.4294117647058823
경기도,미세먼지 PM10,2020.11,44.375
경기도,미세먼지 PM2.5,2020.11,24.90625
경기도,아황산가스,2020.11,0.00334375
경기도,오존,2020.11,0.0165
경기도,이산화질소,2020.11,0.02575
경기도,일산화탄소,2020.11,0.521875
경상남도,미세먼지 PM10,2020.11,30.0
경상남도,미세먼지 PM2.5,2020.11,16.88888888888889
경상남도,아황산가스,2020.11,0.0031111111111111114
경상남도,오존,2020.11,0.024777777777777777
경상남도,이산화질소,2020.11,0.015388888888888888
경상남도,일산화탄소,2020.11,0.3944444444444445
경상북도,미세먼지 PM10,2020.11,34.52173913043478
경상북도,미세먼지 PM2.5,2020.11,21.043478260869566
경상북도,아황산가스,2020.11,0.0033478260869565218
경상북도,오존,2020.11,0.024434782608695655
경상북도,이산화질소,2020.11,0.013
경상북도,일산화탄소,2020.11,0.42173913043478267
광주광역시,미세먼지 PM10,2020.11,32.0
광주광역시,미세먼지 PM2.5,2020.11,20.0
광주광역시,아황산가스,2020.11,0.003
광주광역시,오존,2020.11,0.021
광주광역시,이산화질소,2020.11,0.019
광주광역시,일산화탄소,2020.11,0.5
대구광역시,미세먼지 PM10,2020.11,40.0
대구광역시,미세먼지 PM2.5,2020.11,23.0
대구광역시,아황산가스,2020.11,0.002
대구광역시,오존,2020.11,0.017
대구광역시,이산화질소,2020.11,0.024
대구광역시,일산화탄소,2020.11,0.5
대전광역시,미세먼지 PM10,2020.11,37.0
대전광역시,미세먼지 PM2.5,2020.11,20.0
대전광역시,아황산가스,2020.11,0.002
대전광역시,오존,2020.11,0.017
대전광역시,이산화질소,2020.11,0.024
대전광역시,일산화탄소,2020.11,0.5
부산광역시,미세먼지 PM10,2020.11,31.0
부산광역시,미세먼지 PM2.5,2020.11,17.0
부산광역시,아황산가스,2020.11,0.004
부산광역시,오존,2020.11,0.023
부산광역시,이산화질소,2020.11,0.02
부산광역시,일산화탄소,2020.11,0.4
서울특별시,미세먼지 PM10,2020.11,42.0
서울특별시,미세먼지 PM2.5,2020.11,24.0
서울특별시,아황산가스,2020.11,0.003
서울특별시,오존,2020.11,0.015
서울특별시,이산화질소,2020.11,0.03
서울특별시,일산화탄소,2020.11,0.6
세종특별자치시,미세먼지 PM10,2020.11,40.0
세종특별자치시,미세먼지 PM2.5,2020.11,25.0
세종특별자치시,아황산가스,2020.11,0.004
세종특별자치시,오존,2020.11,0.019
세종특별자치시,이산화질소,2020.11,0.024
세종특별자치시,일산화탄소,2020.11,0.5
울산광역시,미세먼지 PM10,2020.11,31.0
울산광역시,미세먼지 PM2.5,2020.11,17.0
울산광역시,아황산가스,2020.11,0.003
울산광역시,오존,2020.11,0.024
울산광역시,이산화질소,2020.11,0.022
울산광역시,일산화탄소,2020.11,0.5
인천광역시,미세먼지 PM10,2020.11,39.0
인천광역시,미세먼지 PM2.5,2020.11,21.0
인천광역시,아황산가스,2020.11,0.004
인천광역시,오존,2020.11,0.02
인천광역시,이산화질소,2020.11,0.027
인천광역시,일산화탄소,2020.11,0.5
전라남도,미세먼지 PM10,2020.11,29.904761904761905
전라남도,미세먼지 PM2.5,2020.11,15.666666666666666
전라남도,아황산가스,2020.11,0.0027142857142857142
전라남도,오존,2020.11,0.027380952380952377
전라남도,이산화질소,2020.11,0.010761904761904762
전라남도,일산화탄소,2020.11,0.3904761904761904
전라북도,미세먼지 PM10,2020.11,32.5
전라북도,미세먼지 PM2.5,2020.11,20.133333333333333
전라북도,아황산가스,2020.11,0.0028
전라북도,오존,2020.11,0.024133333333333333
전라북도,이산화질소,2020.11,0.013733333333333332
전라북도,일산화탄소,2020.11,0.4
제주특별자치도,미세먼지 PM10,2020.11,28.666666666666668
제주특별자치도,미세먼지 PM2.5,2020.11,13.0
제주특별자치도,아황산가스,2020.11,0.0013333333333333333
제주특별자치도,오존,2020.11,0.036333333333333336
제주특별자치도,이산화질소,2020.11,0.009666666666666665
제주특별자치도,일산화탄소,2020.11,0.3
충청남도,미세먼지 PM10,2020.11,40.75
충청남도,미세먼지 PM2.5,2020.11,24.625
충청남도,아황산가스,2020.11,0.0040625
충청남도,오존,2020.11,0.0233125
충청남도,이산화질소,2020.11,0.016375
충청남도,일산화탄소,2020.11,0.50625
충청북도,미세먼지 PM10,2020.11,40.166666666666664
충청북도,미세먼지 PM2.5,2020.11,25.416666666666668
충청북도,아황산가스,2020.11,0.0030000000000000005
충청북도,오존,2020.11,0.0195
충청북도,이산화질소,2020.11,0.017166666666666667
충청북도,일산화탄소,2020.11,0.4916666666666667
강원도,미세먼지 PM10,2020.12,34.53333333333333
강원도,미세먼지 PM2.5,2020.12,23.0
강원도,아황산가스,2020.12,0.002736842105263158
강원도,오존,2020.12,0.022947368421052633
강원도,이산화질소,2020.12,0.014526315789473686
강원도,일산화탄소,2020.12,0.4947368421052632
경기도,미세먼지 PM10,2020.12,45.65625
경기도,미세먼지 PM2.5,2020.12,28.65625
경기도,아황산가스,2020.12,0.00384375
경기도,오존,2020.12,0.0148125
경기도,이산화질소,2020.12,0.02734375
경기도,일산화탄소,2020.12,0.571875
경상남도,미세먼지 PM10,2020.12,29.0
경상남도,미세먼지 PM2.5,2020.12,19.0
경상남도,아황산가스,2020.12,0.0032
경상남도,오존,2020.12,0.023588235294117646
경상남도,이산화질소,2020.12,0.017411764705882352
경상남도,일산화탄소,2020.12,0.45294117647058824
경상북도,미세먼지 PM10,2020.12,35.40909090909091
경상북도,미세먼지 PM2.5,2020.12,24.047619047619047
경상북도,아황산가스,2020.12,0.004260869565217392
경상북도,오존,2020.12,0.023434782608695654
경상북도,이산화질소,2020.12,0.014565217391304348
경상북도,일산화탄소,2020.12,0.5
광주광역시,미세먼지 PM10,2020.12,33.0
광주광역시,미세먼지 PM2.5,2020.12,24.0
광주광역시,아황산가스,2020.12,0.003
광주광역시,오존,2020.12,0.018
광주광역시,이산화질소,2020.12,0.022
광주광역시,일산화탄소,2020.12,0.5
대구광역시,미세먼지 PM10,2020.12,38.0
대구광역시,미세먼지 PM2.5,2020.12,24.0
대구광역시,아황산가스,2020.12,0.003
대구광역시,오존,2020.12,0.017
대구광역시,이산화질소,2020.12,0.024
대구광역시,일산화탄소,2020.12,0.5
대전광역시,미세먼지 PM10,2020.12,38.0
대전광역시,미세먼지 PM2.5,2020.12,20.0
대전광역시,아황산가스,2020.12,0.003
대전광역시,오존,2020.12,0.015
대전광역시,이산화질소,2020.12,0.027
대전광역시,일산화탄소,2020.12,0.5
부산광역시,미세먼지 PM10,2020.12,33.0
부산광역시,미세먼지 PM2.5,2020.12,21.0
부산광역시,아황산가스,2020.12,0.003
부산광역시,오존,2020.12,0.022
부산광역시,이산화질소,2020.12,0.02
부산광역시,일산화탄소,2020.12,0.4
서울특별시,미세먼지 PM10,2020.12,42.0
서울특별시,미세먼지 PM2.5,2020.12,27.0
서울특별시,아황산가스,2020.12,0.004
서울특별시,오존,2020.12,0.014
서울특별시,이산화질소,2020.12,0.032
서울특별시,일산화탄소,2020.12,0.6
세종특별자치시,미세먼지 PM10,2020.12,44.0
세종특별자치시,미세먼지 PM2.5,2020.12,28.0
세종특별자치시,아황산가스,2020.12,0.004
세종특별자치시,오존,2020.12,0.016
세종특별자치시,이산화질소,2020.12,0.025
세종특별자치시,일산화탄소,2020.12,0.6
울산광역시,미세먼지 PM10,2020.12,30.0
울산광역시,미세먼지 PM2.5,2020.12,19.0
울산광역시,아황산가스,2020.12,0.003
울산광역시,오존,2020.12,0.025
울산광역시,이산화질소,2020.12,0.023
울산광역시,일산화탄소,2020.12,0.5
인천광역시,미세먼지 PM10,2020.12,39.0
인천광역시,미세먼지 PM2.5,2020.12,24.0
인천광역시,아황산가스,2020.12,0.004
인천광역시,오존,2020.12,0.019
인천광역시,이산화질소,2020.12,0.027
인천광역시,일산화탄소,2020.12,0.6
전라남도,미세먼지 PM10,2020.12,29.217391304347824
전라남도,미세먼지 PM2.5,2020.12,17.91304347826087
전라남도,아황산가스,2020.12,0.0026956521739130435
전라남도,오존,2020.12,0.02373913043478261
전라남도,이산화질소,2020.12,0.012666666666666668
전라남도,일산화탄소,2020.12,0.4238095238095238
전라북도,미세먼지 PM10,2020.12,34.142857142857146
전라북도,미세먼지 PM2.5,2020.12,22.733333333333334
전라북도,아황산가스,2020.12,0.0029333333333333334
전라북도,오존,2020.12,0.021266666666666666
전라북도,이산화질소,2020.12,0.015666666666666666
전라북도,일산화탄소,2020.12,0.4266666666666667
제주특별자치도,미세먼지 PM10,2020.12,24.666666666666668
제주특별자치도,미세먼지 PM2.5,2020.12,14.0
제주특별자치도,아황산가스,2020.12,0.0013333333333333333
제주특별자치도,오존,2020.12,0.03466666666666667
제주특별자치도,이산화질소,2020.12,0.010666666666666666
제주특별자치도,일산화탄소,2020.12,0.3333333333333333
충청남도,미세먼지 PM10,2020.12,41.6875
충청남도,미세먼지 PM2.5,2020.12,27.1875
충청남도,아황산가스,2020.12,0.0041875
충청남도,오존,2020.12,0.02146666666666667
충청남도,이산화질소,2020.12,0.0175625
충청남도,일산화탄소,2020.12,0.50625
충청북도,미세먼지 PM10,2020.12,43.083333333333336
충청북도,미세먼지 PM2.5,2020.12,29.583333333333332
충청북도,아황산가스,2020.12,0.0033333333333333335
충청북도,오존,2020.12,0.016916666666666667
충청북도,이산화질소,2020.12,0.019818181818181818
충청북도,일산화탄소,2020.12,0.6
